game,mechanism,model,player,label,share_pct,group_count
TravellersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Strategic equilibrium focus,68.9655,29
TravellersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Risk aversion,55.1724,29
TravellersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Uncertainty evaluation,37.9310,29
TravellersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Individual utility maximization,27.5862,29
TravellersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Trust evaluation,24.1379,29
TravellersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Exploration-exploitation trade-off,10.3448,29
TravellersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Multidimensional reasoning,3.4483,29
TravellersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Strategic influence,95.5556,45
TravellersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Individual utility maximization,95.5556,45
TravellersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Uncertainty evaluation,71.1111,45
TravellersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Multidimensional reasoning,55.5556,45
TravellersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Risk aversion,51.1111,45
TravellersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Trust evaluation,46.6667,45
TravellersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Strategic equilibrium focus,33.3333,45
TravellersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Exploration-exploitation trade-off,2.2222,45
TravellersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Individual utility maximization,91.1111,45
TravellersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Strategic influence,91.1111,45
TravellersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Uncertainty evaluation,77.7778,45
TravellersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Risk aversion,53.3333,45
TravellersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Multidimensional reasoning,51.1111,45
TravellersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Strategic equilibrium focus,46.6667,45
TravellersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Trust evaluation,35.5556,45
TravellersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Exploration-exploitation trade-off,2.2222,45
TravellersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Strategic equilibrium focus,91.1111,45
TravellersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Strategic influence,84.4444,45
TravellersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Uncertainty evaluation,62.2222,45
TravellersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Risk aversion,44.4444,45
TravellersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Individual utility maximization,35.5556,45
TravellersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Trust evaluation,33.3333,45
TravellersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Multidimensional reasoning,24.4444,45
TravellersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Exploration-exploitation trade-off,6.6667,45
TravellersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Reciprocity,2.2222,45
TravellersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Strategy legibility,2.2222,45
TravellersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Strategic equilibrium focus,88.8889,45
TravellersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Strategic influence,80.0000,45
TravellersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Risk aversion,48.8889,45
TravellersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Uncertainty evaluation,48.8889,45
TravellersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Individual utility maximization,35.5556,45
TravellersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Trust evaluation,31.1111,45
TravellersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Multidimensional reasoning,22.2222,45
TravellersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Exploration-exploitation trade-off,6.6667,45
TravellersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Strategy legibility,4.4444,45
TravellersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Reciprocity,2.2222,45
TravellersDilemma,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Strategic equilibrium focus,97.7273,44
TravellersDilemma,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Risk aversion,75.0000,44
TravellersDilemma,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Uncertainty evaluation,59.0909,44
TravellersDilemma,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Individual utility maximization,38.6364,44
TravellersDilemma,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Trust evaluation,36.3636,44
TravellersDilemma,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Strategic influence,31.8182,44
TravellersDilemma,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Multidimensional reasoning,9.0909,44
TravellersDilemma,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Social norm conformity,2.2727,44
TravellersDilemma,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Strategic equilibrium focus,93.3333,45
TravellersDilemma,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Uncertainty evaluation,77.7778,45
TravellersDilemma,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Risk aversion,71.1111,45
TravellersDilemma,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Individual utility maximization,51.1111,45
TravellersDilemma,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Trust evaluation,37.7778,45
TravellersDilemma,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Strategic influence,33.3333,45
TravellersDilemma,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Multidimensional reasoning,6.6667,45
TravellersDilemma,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Strategy legibility,4.4444,45
TravellersDilemma,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Social welfare maximization,2.2222,45
TravellersDilemma,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Uncertainty evaluation,100.0000,45
TravellersDilemma,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Individual utility maximization,91.1111,45
TravellersDilemma,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Strategic influence,46.6667,45
TravellersDilemma,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Risk aversion,40.0000,45
TravellersDilemma,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Exploration-exploitation trade-off,31.1111,45
TravellersDilemma,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Multidimensional reasoning,22.2222,45
TravellersDilemma,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Trust evaluation,15.5556,45
TravellersDilemma,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Social welfare maximization,2.2222,45
TravellersDilemma,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Strategic equilibrium focus,2.2222,45
TravellersDilemma,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Uncertainty evaluation,95.5556,45
TravellersDilemma,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Individual utility maximization,82.2222,45
TravellersDilemma,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Risk aversion,53.3333,45
TravellersDilemma,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Strategic influence,46.6667,45
TravellersDilemma,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Exploration-exploitation trade-off,37.7778,45
TravellersDilemma,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Multidimensional reasoning,31.1111,45
TravellersDilemma,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Trust evaluation,17.7778,45
TravellersDilemma,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Reciprocity,4.4444,45
TravellersDilemma,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Social welfare maximization,2.2222,45
TravellersDilemma,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Strategic equilibrium focus,2.2222,45
TravellersDilemma,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Strategic influence,87.5000,32
TravellersDilemma,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Strategic equilibrium focus,65.6250,32
TravellersDilemma,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Individual utility maximization,40.6250,32
TravellersDilemma,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Risk aversion,37.5000,32
TravellersDilemma,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Uncertainty evaluation,34.3750,32
TravellersDilemma,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Trust evaluation,31.2500,32
TravellersDilemma,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Multidimensional reasoning,9.3750,32
TravellersDilemma,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Strategic equilibrium focus,82.1429,28
TravellersDilemma,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Strategic influence,60.7143,28
TravellersDilemma,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Individual utility maximization,46.4286,28
TravellersDilemma,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Trust evaluation,46.4286,28
TravellersDilemma,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Uncertainty evaluation,42.8571,28
TravellersDilemma,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Risk aversion,35.7143,28
TravellersDilemma,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Multidimensional reasoning,7.1429,28
TravellersDilemma,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Exploration-exploitation trade-off,3.5714,28
TravellersDilemma,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Individual utility maximization,91.1111,45
TravellersDilemma,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Strategic influence,88.8889,45
TravellersDilemma,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Strategic equilibrium focus,68.8889,45
TravellersDilemma,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Multidimensional reasoning,60.0000,45
TravellersDilemma,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Uncertainty evaluation,60.0000,45
TravellersDilemma,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Trust evaluation,42.2222,45
TravellersDilemma,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Risk aversion,40.0000,45
TravellersDilemma,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Individual utility maximization,97.7778,45
TravellersDilemma,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Strategic influence,88.8889,45
TravellersDilemma,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Uncertainty evaluation,73.3333,45
TravellersDilemma,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Multidimensional reasoning,60.0000,45
TravellersDilemma,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Risk aversion,53.3333,45
TravellersDilemma,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Strategic equilibrium focus,48.8889,45
TravellersDilemma,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Trust evaluation,22.2222,45
TravellersDilemma,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Rule misunderstanding,2.2222,45
TravellersDilemma,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Exploration-exploitation trade-off,2.2222,45
TrustGame,Contracting,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Individual utility maximization,83.3333,18
TrustGame,Contracting,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Strategic equilibrium focus,77.7778,18
TrustGame,Contracting,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Trust evaluation,11.1111,18
TrustGame,Contracting,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Risk aversion,5.5556,18
TrustGame,Contracting,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Strategic equilibrium focus,88.8889,18
TrustGame,Contracting,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Individual utility maximization,66.6667,18
TrustGame,Contracting,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Risk aversion,11.1111,18
TrustGame,Contracting,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Strategic equilibrium focus,100.0000,18
TrustGame,Contracting,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Individual utility maximization,55.5556,18
TrustGame,Contracting,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Uncertainty evaluation,5.5556,18
TrustGame,Contracting,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Risk aversion,5.5556,18
TrustGame,Contracting,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Strategic equilibrium focus,100.0000,18
TrustGame,Contracting,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Individual utility maximization,66.6667,18
TrustGame,Contracting,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Uncertainty evaluation,11.1111,18
TrustGame,Contracting,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Risk aversion,5.5556,18
TrustGame,Contracting,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Strategic equilibrium focus,88.8889,18
TrustGame,Contracting,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Individual utility maximization,88.8889,18
TrustGame,Contracting,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Strategic influence,16.6667,18
TrustGame,Contracting,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Multidimensional reasoning,16.6667,18
TrustGame,Contracting,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Risk aversion,5.5556,18
TrustGame,Contracting,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Exploration-exploitation trade-off,5.5556,18
TrustGame,Contracting,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Uncertainty evaluation,5.5556,18
TrustGame,Contracting,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Inequity aversion,5.5556,18
TrustGame,Contracting,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Individual utility maximization,88.8889,18
TrustGame,Contracting,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Strategic equilibrium focus,83.3333,18
TrustGame,Contracting,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Uncertainty evaluation,38.8889,18
TrustGame,Contracting,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Multidimensional reasoning,33.3333,18
TrustGame,Contracting,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Risk aversion,22.2222,18
TrustGame,Contracting,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Strategic influence,11.1111,18
TrustGame,Contracting,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Exploration-exploitation trade-off,5.5556,18
TrustGame,Contracting,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Social welfare maximization,5.5556,18
TrustGame,Contracting,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Individual utility maximization,83.3333,12
TrustGame,Contracting,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Strategic equilibrium focus,75.0000,12
TrustGame,Contracting,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Individual utility maximization,90.0000,10
TrustGame,Contracting,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Strategic equilibrium focus,80.0000,10
TrustGame,Contracting,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Strategic equilibrium focus,100.0000,18
TrustGame,Contracting,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Individual utility maximization,83.3333,18
TrustGame,Contracting,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Multidimensional reasoning,11.1111,18
TrustGame,Contracting,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Strategic equilibrium focus,100.0000,18
TrustGame,Contracting,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Individual utility maximization,88.8889,18
TrustGame,Contracting,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Multidimensional reasoning,16.6667,18
TrustGame,Contracting,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Uncertainty evaluation,5.5556,18
TrustGame,Contracting,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Risk aversion,5.5556,18
TrustGame,Mediation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Strategic equilibrium focus,100.0000,18
TrustGame,Mediation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Individual utility maximization,44.4444,18
TrustGame,Mediation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Social welfare maximization,33.3333,18
TrustGame,Mediation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Multidimensional reasoning,11.1111,18
TrustGame,Mediation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Strategic influence,5.5556,18
TrustGame,Mediation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Trust evaluation,5.5556,18
TrustGame,Mediation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Strategic equilibrium focus,100.0000,18
TrustGame,Mediation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Individual utility maximization,44.4444,18
TrustGame,Mediation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Social welfare maximization,38.8889,18
TrustGame,Mediation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Strategic influence,22.2222,18
TrustGame,Mediation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Trust evaluation,16.6667,18
TrustGame,Mediation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Multidimensional reasoning,11.1111,18
TrustGame,Mediation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Strategic equilibrium focus,100.0000,18
TrustGame,Mediation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Individual utility maximization,55.5556,18
TrustGame,Mediation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Risk aversion,44.4444,18
TrustGame,Mediation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Social welfare maximization,11.1111,18
TrustGame,Mediation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Uncertainty evaluation,11.1111,18
TrustGame,Mediation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Strategic influence,5.5556,18
TrustGame,Mediation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Multidimensional reasoning,5.5556,18
TrustGame,Mediation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Strategic equilibrium focus,100.0000,17
TrustGame,Mediation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Individual utility maximization,58.8235,17
TrustGame,Mediation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Social welfare maximization,17.6471,17
TrustGame,Mediation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Multidimensional reasoning,5.8824,17
TrustGame,Mediation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Individual utility maximization,88.8889,18
TrustGame,Mediation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Uncertainty evaluation,83.3333,18
TrustGame,Mediation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Multidimensional reasoning,72.2222,18
TrustGame,Mediation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Risk aversion,50.0000,18
TrustGame,Mediation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Strategic influence,50.0000,18
TrustGame,Mediation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Strategic equilibrium focus,44.4444,18
TrustGame,Mediation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Exploration-exploitation trade-off,27.7778,18
TrustGame,Mediation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Social welfare maximization,11.1111,18
TrustGame,Mediation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Uncertainty evaluation,77.7778,18
TrustGame,Mediation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Risk aversion,66.6667,18
TrustGame,Mediation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Individual utility maximization,61.1111,18
TrustGame,Mediation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Strategic equilibrium focus,61.1111,18
TrustGame,Mediation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Multidimensional reasoning,44.4444,18
